Date,H,COCO,TEMP,DWPT,TSUN,PRCP,SNOW,WDIR,WSPD,WPGT,PRES,RHUM
2024-02-25,16,Day Cloudy,33,20.9,—,0,—,220,22.3,—,1010,49
2024-02-25,15,Day Cloudy,35,18.1,—,0,—,310,11.2,—,1009,37
2024-02-25,14,Day Cloudy,35,19,—,0,—,350,7.6,—,1010,39
2024-02-25,13,Day Cloudy,34,18.9,—,0,—,63,5.4,—,1011,41
2024-02-25,12,Day Cloudy,34,20,—,0,—,64,5.4,—,1011,44
2024-02-25,11,Day Cloudy,33,19.8,—,0,—,64,5.4,—,1013,46
2024-02-25,10,Day Cloudy,32,20,—,0,—,70,11.2,—,1014,49
2024-02-25,09,Day Cloudy,29,21,—,0,—,30,7.6,—,1014,62
2024-02-25,08,Day Cloudy,28,21.1,—,0,—,20,9.4,—,1013,66
2024-02-25,07,Day Cloudy,26,22.1,—,0,—,50,5.4,—,1013,79
2024-02-25,06,Day Cloudy,25,21.1,—,0,—,278,5.4,—,1012,79
2024-02-25,05,Day Cloudy,26,21,—,0,—,80,7.6,—,1012,74
2024-02-25,04,Day Sunny,26,20.1,—,0,—,100,5.4,—,1011,70
2024-02-25,03,Day Sunny,27,20.1,—,0,—,130,7.6,—,1011,66
2024-02-25,02,Day Sunny,27,20.1,—,0,—,110,9.4,—,1011,66
2024-02-25,01,Day Sunny,27,19.1,—,0,—,130,11.2,—,1011,62
2024-02-25,00,Day Sunny,28,19,—,0,—,130,11.2,—,1012,58
2024-02-24,23,Day Cloudy,28,20,—,0,—,140,20.5,—,1013,62
2024-02-24,22,Day Sunny,28,19,—,0,—,150,16.6,—,1013,58
2024-02-24,21,Day Cloudy,29,19,—,0,—,140,16.6,—,1013,55
2024-02-24,20,Day Cloudy,29,19.9,—,0,—,150,16.6,—,1013,58
2024-02-24,19,Day Cloudy,30,21.1,—,0,—,150,11.2,—,1012,59
2024-02-24,18,Day Cloudy,31,20.9,—,0,—,160,16.6,—,1011,55
2024-02-24,17,Day Cloudy,33,20.9,—,0.2,—,140,22.3,—,1011,49
2024-02-24,16,Day Cloudy,34,21.1,—,0,—,170,18.4,—,1010,47
2024-02-24,15,Day Cloudy,35,20.9,—,0,—,180,16.6,—,1010,44
2024-02-24,14,Day Cloudy,35,22,—,0,—,200,16.6,—,1011,47
2024-02-24,13,Day Cloudy,35,20.9,—,0,—,170,11.2,—,1012,44
2024-02-24,12,Day Cloudy,34,21.1,—,0,—,130,9.4,—,1013,47
2024-02-24,11,Day Cloudy,34,21.1,—,0,—,100,16.6,—,1014,47
2024-02-24,10,Day Cloudy,32,20.9,—,0,—,110,14.8,—,1015,52
2024-02-24,09,Day Cloudy,31,23.1,—,0,—,100,14.8,—,1015,63
2024-02-24,08,Day Cloudy,29,25,—,0,—,110,14.8,—,1014,79
2024-02-24,07,Day Cloudy,27,25,—,0,—,130,9.4,—,1014,89
2024-02-24,06,Day Cloudy,27,25,—,0,—,130,11.2,—,1013,89
2024-02-24,05,Day Cloudy,27,25,—,0,—,130,13,—,1013,89
2024-02-24,04,Day Sunny,27,25,—,0,—,140,13,—,1012,89
2024-02-24,03,Day Sunny,27,25,—,0,—,130,18.4,—,1011,89
2024-02-24,02,Day Sunny,27,25,—,0,—,140,16.6,—,1011,89
2024-02-24,01,Day Sunny,27,25,—,0,—,140,20.5,—,1012,89
2024-02-24,00,Day Sunny,27,25,—,0,—,130,24.1,—,1012,89
2024-02-23,23,Day Cloudy,28,24,—,0,—,140,14.8,—,1012,79
2024-02-23,22,Day Sunny,28,24,—,0,—,130,24.1,—,1013,79
2024-02-23,21,Day Cloudy,28,22.9,—,0,—,130,18.4,—,1013,74
2024-02-23,20,Day Cloudy,29,23,—,0,—,140,16.6,—,1013,70
2024-02-23,19,Day Cloudy,29,23,—,0,—,150,14.8,—,1012,70
2024-02-23,18,Day Cloudy,30,21.1,—,0,—,170,14.8,—,1012,59
2024-02-23,17,Day Cloudy,32,20.9,—,0,—,160,16.6,—,1011,52
2024-02-23,16,Day Cloudy,34,20,—,0,—,180,20.5,—,1011,44
2024-02-23,15,Day Cloudy,34,21.1,—,0,—,160,14.8,—,1011,47
2024-02-23,14,Day Cloudy,34,22.1,—,0,—,160,16.6,—,1011,50
2024-02-23,13,Day Cloudy,34,22.1,—,0,—,160,13,—,1012,50
2024-02-23,12,Day Cloudy,33,20.9,—,0,—,150,13,—,1013,49
2024-02-23,11,Day Cloudy,32,23,—,0,—,130,14.8,—,1014,59
2024-02-23,10,Day Cloudy,31,23.9,—,0,—,140,13,—,1015,66
2024-02-23,09,Day Cloudy,29,25,—,0,—,130,14.8,—,1015,79
2024-02-23,08,Day Cloudy,28,26,—,0,—,130,18.4,—,1014,89
2024-02-23,07,Day Cloudy,27,26,—,0,—,130,13,—,1014,94
2024-02-23,06,Day Cloudy,26,25,—,0,—,230,3.6,—,1014,94
2024-02-23,05,Day Sunny,26,25,—,0,—,140,11.2,—,1013,94
2024-02-23,04,Day Sunny,27,26,—,0,—,150,11.2,—,1012,94
2024-02-23,03,Day Sunny,27,26,—,0,—,130,9.4,—,1012,94
2024-02-23,02,Day Sunny,27,25,—,0,—,150,7.6,—,1012,89
2024-02-23,01,Day Sunny,27,25,—,0,—,160,9.4,—,1012,89
2024-02-23,00,Day Sunny,27,25,—,0,—,160,11.2,—,1013,89
2024-02-22,23,Day Cloudy,27,25,—,0,—,150,11.2,—,1013,89
2024-02-22,22,Day Sunny,27,25,—,0,—,170,13,—,1013,89
2024-02-22,21,Day Sunny,28,25,—,0,—,160,11.2,—,1013,84
2024-02-22,20,Day Cloudy,28,24,—,0,—,160,14.8,—,1013,79
2024-02-22,19,Day Cloudy,29,23,—,0,—,170,13,—,1012,70
2024-02-22,18,Day Cloudy,30,21.9,—,0,—,180,16.6,—,1011,62
2024-02-22,17,Day Cloudy,31,20.9,—,0,—,180,20.5,—,1011,55
2024-02-22,16,Day Cloudy,33,19.8,—,0,—,160,18.4,—,1010,46
2024-02-22,15,Day Cloudy,34,21.1,—,0,—,160,16.6,—,1010,47
2024-02-22,14,Day Cloudy,35,20.2,—,0,—,150,14.8,—,1011,42
2024-02-22,13,Day Cloudy,34,20,—,0,—,180,7.6,—,1011,44
2024-02-22,12,Day Cloudy,34,20,—,0,—,160,11.2,—,1013,44
2024-02-22,11,Day Cloudy,32,20.9,—,0,—,130,16.6,—,1014,52
2024-02-22,10,Day Cloudy,32,20.9,—,0,—,150,13,—,1015,52
2024-02-22,09,Day Cloudy,30,21.1,—,0,—,140,16.6,—,1015,59
2024-02-22,08,Day Cloudy,28,22.9,—,0,—,120,14.8,—,1014,74
2024-02-22,07,Day Cloudy,26,24,—,0,—,140,13,—,1013,89
2024-02-22,06,Day Cloudy,26,24,—,0,—,140,14.8,—,1013,89
2024-02-22,05,Day Cloudy,26,24,—,0,—,130,11.2,—,1012,89
2024-02-22,04,Day Sunny,26,24,—,0,—,140,11.2,—,1012,89
2024-02-22,03,Day Sunny,27,25,—,0,—,150,11.2,—,1012,89
2024-02-22,02,Day Sunny,27,24.1,—,0,—,140,11.2,—,1012,84
2024-02-22,01,Day Sunny,27,25,—,0,—,160,11.2,—,1012,89
2024-02-22,00,Day Sunny,27,25,—,0,—,160,11.2,—,1013,89
2024-02-21,23,Day Cloudy,27,25,—,0,—,170,9.4,—,1013,89
2024-02-21,22,Day Sunny,27,25,—,0,—,160,11.2,—,1013,89
2024-02-21,21,Day Sunny,27,25,—,0,—,180,11.2,—,1013,89
2024-02-21,20,Day Cloudy,28,24,—,0,—,190,13,—,1012,79
2024-02-21,19,Day Cloudy,28,24,—,0,—,190,14.8,—,1011,79
2024-02-21,18,Day Cloudy,30,23,—,0,—,190,18.4,—,1010,66
2024-02-21,17,Day Cloudy,31,23.1,—,0,—,180,16.6,—,1010,63
2024-02-21,16,Day Cloudy,32,23,—,0,—,190,20.5,—,1009,59
2024-02-21,15,Day Cloudy,33,22.2,—,0,—,160,14.8,—,1009,53
2024-02-21,14,Day Cloudy,33,23.1,—,0,—,150,14.8,—,1010,56
2024-02-21,13,Day Cloudy,33,23.1,—,0,—,150,13,—,1011,56
2024-02-21,12,Day Cloudy,32,23,—,0,—,140,13,—,1012,59
2024-02-21,11,Day Cloudy,32,24.1,—,0,—,130,13,—,1013,63
2024-02-21,10,Day Cloudy,30,25.1,—,0,—,140,16.6,—,1014,75
2024-02-21,09,Day Cloudy,29,26,—,0,—,140,18.4,—,1014,84
2024-02-21,08,Day Cloudy,27,26,—,0,—,130,14.8,—,1013,94
2024-02-21,07,Day Cloudy,26,25,—,0,—,130,11.2,—,1013,94
2024-02-21,06,Day Cloudy,26,25,—,0,—,130,7.6,—,1012,94
2024-02-21,05,Day Cloudy,26,25,—,0,—,140,7.6,—,1011,94
2024-02-21,04,Day Sunny,26,25,—,0,—,130,9.4,—,1011,94
2024-02-21,03,Day Sunny,26,25,—,0,—,130,5.4,—,1011,94
2024-02-21,02,Day Sunny,26,25,—,0,—,130,9.4,—,1011,94
2024-02-21,01,Day Sunny,27,25,—,0,—,140,9.4,—,1011,89
2024-02-21,00,Day Sunny,27,25,—,0,—,150,9.4,—,1012,89
2024-02-20,23,Day Cloudy,27,25,—,0,—,140,13,—,1012,89
2024-02-20,22,Day Sunny,27,25,—,0,—,160,9.4,—,1012,89
2024-02-20,21,Day Sunny,28,24,—,0,—,170,13,—,1012,79
2024-02-20,20,Day Cloudy,28,24,—,0,—,170,11.2,—,1012,79
2024-02-20,19,Day Cloudy,29,23,—,0,—,180,16.6,—,1011,70
2024-02-20,18,Day Cloudy,29,22,—,0,—,180,14.8,—,1011,66
2024-02-20,17,Day Cloudy,32,22.1,—,0,—,170,16.6,—,1010,56
2024-02-20,16,Day Cloudy,33,22.2,—,0,—,210,18.4,—,1010,53
2024-02-20,15,Day Cloudy,33,20.9,—,0,—,180,14.8,—,1010,49
2024-02-20,14,Day Cloudy,34,21.1,—,0,—,180,9.4,—,1011,47
2024-02-20,13,Day Cloudy,32,22.1,—,0,—,180,13,—,1011,56
2024-02-20,12,Day Cloudy,32,22.1,—,0,—,140,5.4,—,1013,56
2024-02-20,11,Day Cloudy,31,22.1,—,0,—,150,16.6,—,1014,59
2024-02-20,10,Day Cloudy,31,23.9,—,0,—,130,18.4,—,1014,66
2024-02-20,09,Day Cloudy,29,24.1,—,0,—,140,13,—,1014,75
2024-02-20,08,Day Cloudy,28,25,—,0,—,140,16.6,—,1014,84
2024-02-20,07,Day Cloudy,27,25,—,0,—,130,7.6,—,1013,89
2024-02-20,06,Day Cloudy,26,25,—,0,—,212,5.4,—,1012,94
2024-02-20,05,Day Cloudy,26,25,—,0,—,140,11.2,—,1012,94
2024-02-20,04,Day Sunny,26,25,—,0,—,130,9.4,—,1011,94
2024-02-20,03,Day Sunny,26,25,—,0,—,130,14.8,—,1011,94
2024-02-20,02,Day Sunny,26,25,—,0,—,130,5.4,—,1011,94
2024-02-20,01,Day Sunny,27,24.1,—,0,—,150,7.6,—,1012,84
2024-02-20,00,Day Sunny,27,24.1,—,0,—,130,11.2,—,1012,84
